Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ahri Meow,Leviathan [Primal],4747,234,,
2,Mtn Boop,Brynhildr [Crystal],4448,161,,
3,Pekora Meow,Leviathan [Primal],4299,173,,
4,Miyu Moon,Mateus [Crystal],4062,268,,
5,Emi Meow,Siren [Aether],4030,278,,
6,Crow Meow,Jenova [Aether],3817,115,,
7,Akari Tsuki,Adamantoise [Aether],3811,170,,
8,Seto Mimyho,Behemoth [Primal],3806,132,,
9,Ham Baga,Balmung [Crystal],3671,344,,
10,Sanguinius Smolblood,Kraken [Dynamis],3535,515,,
11,Tomo Kote,Gilgamesh [Aether],3524,109,,
12,Unagi Box,Cuchulainn [Dynamis],3516,254,,
13,Doomballoon Dapingus,Diabolos [Crystal],3491,177,,
14,Suhr Zarek,Balmung [Crystal],3466,237,,
15,Terro Beoulve,Coeurl [Crystal],3380,204,,
16,Sylvie Chan,Brynhildr [Crystal],3373,153,,
17,Charlie Zelenoff,Cuchulainn [Dynamis],3357,123,,
18,Myu Meow,Leviathan [Primal],3302,133,,
19,Meteor Moon,Rafflesia [Dynamis],3259,77,,
20,Original Dsi,Gilgamesh [Aether],3252,193,,
21,Uki Yo,Adamantoise [Aether],3250,140,,
22,Ser Oswald,Mateus [Crystal],3200,90,,
23,Merlin Emryss,Faerie [Aether],3164,356,,
24,Aoi Kami,Gilgamesh [Aether],3161,218,,
25,Rae Rea,Adamantoise [Aether],3132,215,,
26,Azar Kaveh,Hyperion [Primal],3089,817,,4
27,Buzzy Wuzzy,Balmung [Crystal],3084,87,,
28,Fulheart Grit,Balmung [Crystal],3082,326,,
29,Rubedo Ginshi,Lamia [Primal],3082,171,,
30,Barock Obama,Siren [Aether],3077,462,,
31,Nini Kaukau,Leviathan [Primal],3071,228,,
32,Mac Arena,Adamantoise [Aether],3068,155,,
33,Artesia Saeyrs,Sargatanas [Aether],3065,97,,
34,Oikawa Toru,Seraph [Dynamis],3063,120,,
35,Kasai Kage,Adamantoise [Aether],3057,434,,6
36,Bon Ten,Seraph [Dynamis],3041,113,,
37,Void Stellarvore,Exodus [Primal],3028,155,,
38,Sovereign Phil,Goblin [Crystal],3022,126,,
39,Mavis Enyo,Excalibur [Primal],3019,78,,
40,Kairi Rune,Hyperion [Primal],3017,684,,
41,Ibrahim Immortalis,Diabolos [Crystal],2899,446,,18
42,Lucio Harundo,Leviathan [Primal],2869,504,,
43,Casey Jones,Halicarnassus [Dynamis],2859,196,,13
44,Tiroru Choco,Jenova [Aether],2802,225,,7
45,Aveise Sigrid,Marilith [Dynamis],2738,226,,
46,Shimori Bunihara,Lamia [Primal],2718,240,,
47,Zephyr Tempest,Behemoth [Primal],2681,364,,15
48,Sanahi Keto,Hyperion [Primal],2645,158,,
49,Silanah Sylphrena,Faerie [Aether],2633,170,,
50,Mash Buttons,Ultros [Primal],2627,327,,7
51,Boulder Beholder,Faerie [Aether],2616,90,,
52,Kheda Mars,Excalibur [Primal],2607,116,,
53,Local-area Network,Cactuar [Aether],2601,151,,
54,Ni Xi,Malboro [Crystal],2598,387,,
55,Goemon Da-cat,Behemoth [Primal],2585,221,,
56,Fye Alanyk,Diabolos [Crystal],2568,661,,
57,Bigg Succ,Coeurl [Crystal],2557,98,,
58,Ton'au Twostick,Sargatanas [Aether],2546,291,,
59,Hrothmar Blackburns,Adamantoise [Aether],2521,546,,
60,Neo Dymium,Siren [Aether],2513,217,,
61,Hollow Bastion,Rafflesia [Dynamis],2497,111,,
62,Death Reaps,Balmung [Crystal],2486,311,,1
63,Aesa Iys,Kraken [Dynamis],2398,116,,
64,Naomi Hakoma,Halicarnassus [Dynamis],2392,96,,
65,Sus Ge,Zalera [Crystal],2384,277,,
66,Alana Mystranquil,Coeurl [Crystal],2367,166,,
67,Xiao Baobao,Gilgamesh [Aether],2308,226,97,3
68,Lulu Meow,Seraph [Dynamis],2297,135,,
69,Zeta Salazar,Midgardsormr [Aether],2288,231,,
70,Sparrow Hawk,Seraph [Dynamis],2251,71,,5
71,Thya Bowtail,Gilgamesh [Aether],2223,78,,
72,Aiberaint Mando,Faerie [Aether],2217,100,,1
73,Solelle Drillemont,Famfrit [Primal],2203,197,,3
